"LSOA21CD","RGN23NM","BSC_Blue_withgaps_withLondon","BSC_Blue_withgaps_noLondon","BSC_Blue_nogaps_withLondon","BSC_Blue_nogaps_noLondon","BSC_BlueProximate_withgaps_withLondon","BSC_BlueProximate_withgaps_noLondon","BSC_BlueProximate_nogaps_withLondon","BSC_BlueProximate_nogaps_noLondon","BGC_Blue_withgaps_withLondon","BGC_Blue_withgaps_noLondon","BGC_Blue_nogaps_withLondon","BGC_Blue_nogaps_noLondon","BGC_BlueProximate_withgaps_withLondon","BGC_BlueProximate_withgaps_noLondon","BGC_BlueProximate_nogaps_withLondon","BGC_BlueProximate_nogaps_noLondon"
"E01028000","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028001","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028002","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028003","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028004","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028005","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028006","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028007","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028008","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028009","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028010","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028011","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028012","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028013","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028014","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028015","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028016","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028017","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028018","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028019","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028020","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028021","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028022","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028023","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028024","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028025","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028026","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028027","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028028","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028029","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028030","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028031","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028032","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028033","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028034","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028035","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028036","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028037","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028038","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028039","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028042","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028043","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028044","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028045","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028046","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028047","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028048","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028049","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028050","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028051","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028052","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028053","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028054","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028055","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028056","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028057","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028058","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028059","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028060","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028061","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028062","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028063","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028064","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028065","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028066","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028067","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028068","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028073","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028074","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028075","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028076","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028077","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028078","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028079","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028082","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028083","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028088","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028091","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028092","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028093","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028102","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028103","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028104","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028105","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028106","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028107","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028108","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028109","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028110","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028111","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028112","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028113","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028114","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028115","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028116","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028117","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028118","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028119","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028120","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028121","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028122","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028123","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028124","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028142","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028143","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028144","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028146","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028147","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028148","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028149","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028150","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028151","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028152","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028153","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028154","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028155","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028156","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028157","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028158","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028159","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028160","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028161","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028162","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028163","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028164","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028165","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028166","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028167","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028168","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028169","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028170","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028171","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028172","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028173","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028174","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028175","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028176","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028177","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028178","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028179","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028180","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028181","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028182","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028183","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028184","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028185","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028186","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028187","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028188","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028189","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028190","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028191","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028192","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028193","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028194","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028195","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028196","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028197","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028198","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028199","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028200","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028201","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028202","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028203","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028204","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028205","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028206","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028207","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028208","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028209","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028210","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028211","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028212","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028213","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028214","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028215","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028216","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028217","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028218","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028219","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028220","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028222","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028223","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028224","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028225","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028226","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028227","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028228","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028229","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028230","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028231","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028232","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028233","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028234","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028235","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028236","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028237","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028238","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028239","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028240","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028242","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028243","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028244","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028245","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028246","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028247","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028248","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028249","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028250","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028251","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028252","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028253","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028254","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028255","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028256","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028257","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028258","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028259","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028260","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028261","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028262","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028263","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028264","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028267","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028268","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028269","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028270","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028271","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028272","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028273","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028274","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028275","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028276","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028277","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028278","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028279","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028280","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028281","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028282","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028283","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028284","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028285","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028286","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028287","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028288","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028289","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028290","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028291","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028292","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028293","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028294","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028295","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028296","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028297","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028298","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028299","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028300","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028301","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028302","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028303","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028304","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028305","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028306","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028307","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028308","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028309","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028310","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028311","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028312","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028313","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028315","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028316","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028317","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028318","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028319","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028320","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028321","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028322","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028323","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028325","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028326","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028327","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028328","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028329","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028330","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028331","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028332","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028333","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028334","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028335","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028336","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028337","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028338","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028339","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028340","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028342","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028343","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028344","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028345","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028346","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028347","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028348","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028349","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028350","East Midlands",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"E01028351","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028352","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028353","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"E01028354","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028355","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01028356","East Midlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
